exp	acc	target	biosample	synonyms	biorep	techrep	read	read_length	run_type	read_count	url	md5sum	controls
ENCSR332WTG	ENCFF170JSW	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	8381917	https://encode-public.s3.amazonaws.com/2021/08/25/e90f2187-ed4e-45e1-8872-7344b2813aee/ENCFF170JSW.fastq.gz	2d62e1db1d8a2ddad08983a6116178be	ENCSR634QZP
ENCSR332WTG	ENCFF246VIZ	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	8498409	https://encode-public.s3.amazonaws.com/2021/08/25/8ffb5f9b-1e29-407a-b74f-24ae18b5b221/ENCFF246VIZ.fastq.gz	08fa0ddc8497b642271f85f6a4cda9e2	ENCSR634QZP
ENCSR332WTG	ENCFF703PNV	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	7751092	https://encode-public.s3.amazonaws.com/2021/08/25/1ba5a4e7-12a9-4efd-891b-21eb9ebb74da/ENCFF703PNV.fastq.gz	6e58c4fe11dd6ba2403a19fbfad20983	ENCSR634QZP
ENCSR332WTG	ENCFF125TSG	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	7798440	https://encode-public.s3.amazonaws.com/2021/08/25/d1d52d1e-0060-46df-9a21-0cee3e8f2787/ENCFF125TSG.fastq.gz	0152e26ad7e91c5c12d4d518e924a39b	ENCSR634QZP
ENCSR332WTG	ENCFF746PXN	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	7656407	https://encode-public.s3.amazonaws.com/2021/08/25/ab3fc691-eff4-4bd6-ae8f-12492fa1cd07/ENCFF746PXN.fastq.gz	4ff04f9179958e2611921b51dc6df62d	ENCSR634QZP
ENCSR332WTG	ENCFF905YLG	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	7722443	https://encode-public.s3.amazonaws.com/2021/08/25/c06a1c01-1e02-416a-a669-329a4b496f67/ENCFF905YLG.fastq.gz	d03a1bafccefd0d3db451e9620dd4b7d	ENCSR634QZP
ENCSR332WTG	ENCFF854WNH	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	8430818	https://encode-public.s3.amazonaws.com/2021/08/25/4cbbdbc3-d6ca-44d9-acdd-f1dad7b4e9c0/ENCFF854WNH.fastq.gz	27c3da24f56f4c8be91b8e5541a5b379	ENCSR634QZP
ENCSR341OQG	ENCFF279RJT	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6223488	https://encode-public.s3.amazonaws.com/2022/06/30/13eed37c-e912-4b67-a07a-5f35155b1a4e/ENCFF279RJT.fastq.gz	5573a0e8d9bedfa9f7762224e50eded6	ENCSR858IFL
ENCSR341OQG	ENCFF309EDA	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	4960604	https://encode-public.s3.amazonaws.com/2022/06/30/9104ffc0-3a8e-47b5-9c8a-6d7ced3baf97/ENCFF309EDA.fastq.gz	85f1950bc36917d19fa40f3cceb0e729	ENCSR858IFL
ENCSR341OQG	ENCFF587JXK	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6160034	https://encode-public.s3.amazonaws.com/2022/06/30/5306379e-73ce-4cb6-a81c-31cc65b46a99/ENCFF587JXK.fastq.gz	6c1743fca1c3f27065846dc66f1154c5	ENCSR858IFL
ENCSR341OQG	ENCFF335WHB	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	5125608	https://encode-public.s3.amazonaws.com/2022/06/30/d492011b-f057-483d-aaca-ce09a6c305ad/ENCFF335WHB.fastq.gz	5aa68f44ee6fd2dc37b74f647f9749fd	ENCSR858IFL
ENCSR341OQG	ENCFF337CQI	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6187104	https://encode-public.s3.amazonaws.com/2022/06/30/cdb22db3-edf0-4454-ae78-f7f081afb591/ENCFF337CQI.fastq.gz	28e6857c11d5b74b4a3dc9c28e0d2c8d	ENCSR858IFL
ENCSR341OQG	ENCFF458KCH	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	5140556	https://encode-public.s3.amazonaws.com/2022/06/30/9282e8d0-02cb-487a-8ac5-fe54f42c7f00/ENCFF458KCH.fastq.gz	033aefe98dc813ee46ca459a1f8d2861	ENCSR858IFL
ENCSR341OQG	ENCFF500TQS	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6183987	https://encode-public.s3.amazonaws.com/2022/06/30/b3a04b50-5f8c-4db4-a859-a2402806b8ba/ENCFF500TQS.fastq.gz	8f385d89eb50535db956f7bb272d960c	ENCSR858IFL
ENCSR341OQG	ENCFF424FTI	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	4918481	https://encode-public.s3.amazonaws.com/2022/06/30/f41d4939-c346-4cf6-afab-13d728f1d470/ENCFF424FTI.fastq.gz	8f27014fb54adcf9e09298fff55fd350	ENCSR858IFL
ENCSR776AEL	ENCFF372GPW	CTCF	stomach		1	1_1	1	100	paired-ended	25287898	https://encode-public.s3.amazonaws.com/2016/04/24/2e936412-6d16-4419-a039-e693d587feb3/ENCFF372GPW.fastq.gz	38bff894bdaccde38a5102bfe73e6b6f	ENCSR488BXS
ENCSR776AEL	ENCFF881VQU	CTCF	stomach		1	1_1	2	100	paired-ended	25287898	https://encode-public.s3.amazonaws.com/2016/04/24/99d67e17-b3ae-40d3-98cd-85161dcf162e/ENCFF881VQU.fastq.gz	c44bb3d1c877a8febe19d592731fb750	ENCSR488BXS
ENCSR385CDF	ENCFF355ZNL	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	4461042	https://encode-public.s3.amazonaws.com/2022/06/30/7187d816-67c9-4a33-94f5-dea9ed7303d9/ENCFF355ZNL.fastq.gz	7f4adf3a458bdec33fd0215cdfcf007d	ENCSR317ZOF
ENCSR385CDF	ENCFF095VYN	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6458693	https://encode-public.s3.amazonaws.com/2022/06/30/81d852b6-2aa3-4dcb-9b97-b362b780d4b6/ENCFF095VYN.fastq.gz	e11d189a5192f688835e85e57dbbc82d	ENCSR317ZOF
ENCSR385CDF	ENCFF246XNA	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6438859	https://encode-public.s3.amazonaws.com/2022/06/30/68535331-de9d-4b7c-b7bd-6616ad4959e1/ENCFF246XNA.fastq.gz	372972af975e68cda6408156ec5de011	ENCSR317ZOF
ENCSR385CDF	ENCFF282QIK	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	4497084	https://encode-public.s3.amazonaws.com/2022/06/30/55286be7-38ce-435f-b0dc-e803c1faf171/ENCFF282QIK.fastq.gz	59998af3837116d5cd703cd57084307f	ENCSR317ZOF
ENCSR385CDF	ENCFF989TFU	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	4648087	https://encode-public.s3.amazonaws.com/2022/06/30/a734b994-651b-4f57-a6e6-5546491a07f6/ENCFF989TFU.fastq.gz	7956f696d3e976e173ae7e22c3b0cd80	ENCSR317ZOF
ENCSR385CDF	ENCFF078KRC	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6400170	https://encode-public.s3.amazonaws.com/2022/06/30/e2e9db55-ed88-4e79-ad34-a10759deb85d/ENCFF078KRC.fastq.gz	a88244e9fb5e506eeb0a16fd57326e10	ENCSR317ZOF
ENCSR385CDF	ENCFF679VJJ	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	4659250	https://encode-public.s3.amazonaws.com/2022/06/30/849f7993-b5cb-4f65-8682-17e431a40430/ENCFF679VJJ.fastq.gz	fc5073f7091551273642ec80d947b326	ENCSR317ZOF
ENCSR385CDF	ENCFF028UKB	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	6396185	https://encode-public.s3.amazonaws.com/2022/06/30/11b48d28-e8e2-4e1a-8903-5d3bc6e805cb/ENCFF028UKB.fastq.gz	00ab3b75027219795bab73e4ffbff790	ENCSR317ZOF
ENCSR160GVO	ENCFF395YSV	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	4960873	https://encode-public.s3.amazonaws.com/2022/06/30/f8ef6ce5-d5e7-4b97-8c94-2b8c19e43018/ENCFF395YSV.fastq.gz	a400eb206901072b27691f09159147f1	ENCSR862XXV
ENCSR160GVO	ENCFF179ZPA	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	5816687	https://encode-public.s3.amazonaws.com/2022/06/30/e6e46237-e380-4569-a62f-9104b72f1c4b/ENCFF179ZPA.fastq.gz	12b684bf03791b97a36aaa63ab55f1ec	ENCSR862XXV
ENCSR160GVO	ENCFF992JHO	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	5847405	https://encode-public.s3.amazonaws.com/2022/06/30/3e4081da-caef-4580-843f-0a32bde048db/ENCFF992JHO.fastq.gz	3c188edfa2e3554168eec44ab0c144c6	ENCSR862XXV
ENCSR160GVO	ENCFF956VHR	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	5773783	https://encode-public.s3.amazonaws.com/2022/06/30/2a11cd10-5317-4aa5-ba9e-dcec5c9a2696/ENCFF956VHR.fastq.gz	2f1267149e1a878d36e1e7866a30ac5a	ENCSR862XXV
ENCSR160GVO	ENCFF990LIK	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_1	1	76	single-ended	5807597	https://encode-public.s3.amazonaws.com/2022/06/30/09fd2ee6-2381-4a46-b7da-9128fbb82617/ENCFF990LIK.fastq.gz	a3e763bbc1ada8d0a666c5e09e94af50	ENCSR862XXV
ENCSR160GVO	ENCFF278HOP	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	5005009	https://encode-public.s3.amazonaws.com/2022/06/30/1a199830-793c-42e3-8b48-e6e70fdec15c/ENCFF278HOP.fastq.gz	78330be45edb426826b5f659f5a4fc9d	ENCSR862XXV
ENCSR160GVO	ENCFF781ZDF	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	5168608	https://encode-public.s3.amazonaws.com/2022/06/30/f57c3a40-f2f3-401c-846e-194c4870dc81/ENCFF781ZDF.fastq.gz	52404491b48edfb62c23ce18f4126466	ENCSR862XXV
ENCSR160GVO	ENCFF608AEX	CTCF	HCT116	HCT116 cell,HCT-116 cell	1	1_2	1	76	single-ended	5184935	https://encode-public.s3.amazonaws.com/2022/06/30/aa3c94e6-93d1-4f6b-891b-73ff11b45df8/ENCFF608AEX.fastq.gz	15e8e57808280f41efb8b50dfb19e58e	ENCSR862XXV
ENCSR265PFQ	ENCFF244AUG	CTCF	body of pancreas	pancreas body,pancreatic body	1	1_1	2	100	paired-ended	37385829	https://encode-public.s3.amazonaws.com/2016/11/03/b9d9facb-daa3-4b6f-8294-ed71a834055a/ENCFF244AUG.fastq.gz	a87023b12770e4a4b148fc684b99daf1	ENCSR676WCI
ENCSR265PFQ	ENCFF207HTT	CTCF	body of pancreas	pancreas body,pancreatic body	1	1_1	1	100	paired-ended	37385829	https://encode-public.s3.amazonaws.com/2016/11/03/c0e71a46-8ad4-4aca-9825-1ce40224d6b8/ENCFF207HTT.fastq.gz	dd62a77950259f308136783f50785157	ENCSR676WCI
ENCSR347MXL	ENCFF602RXP	CTCF	activated CD8-positive, alpha-beta T cell	activated CD8-positive, alpha-beta T-cell,activated CD8-positive, alpha-beta T lymphocyte,activated CD8-positive, alpha-beta T-lymphocyte	1	1_1	1	76	single-ended	9197722	https://encode-public.s3.amazonaws.com/2022/05/11/1cf9e6ec-17cd-4621-bb83-b5e6867cf785/ENCFF602RXP.fastq.gz	09add2e97fa9db7ffce254dd1a668067	ENCSR314QKF
ENCSR347MXL	ENCFF969JUM	CTCF	activated CD8-positive, alpha-beta T cell	activated CD8-positive, alpha-beta T-cell,activated CD8-positive, alpha-beta T lymphocyte,activated CD8-positive, alpha-beta T-lymphocyte	1	1_1	1	76	single-ended	9165285	https://encode-public.s3.amazonaws.com/2022/05/11/3977a540-6cb4-40e4-bd83-8abb0fde3f32/ENCFF969JUM.fastq.gz	83c9f7b4cb412019da6b6d18ea9d9253	ENCSR314QKF
ENCSR347MXL	ENCFF289HKV	CTCF	activated CD8-positive, alpha-beta T cell	activated CD8-positive, alpha-beta T-cell,activated CD8-positive, alpha-beta T lymphocyte,activated CD8-positive, alpha-beta T-lymphocyte	1	1_1	1	76	single-ended	9075699	https://encode-public.s3.amazonaws.com/2022/05/11/1fed73c3-de59-4a1f-a49c-3786fba2bc64/ENCFF289HKV.fastq.gz	7d31f00dde16db77a724ae3645604968	ENCSR314QKF
ENCSR347MXL	ENCFF464UFA	CTCF	activated CD8-positive, alpha-beta T cell	activated CD8-positive, alpha-beta T-cell,activated CD8-positive, alpha-beta T lymphocyte,activated CD8-positive, alpha-beta T-lymphocyte	1	1_1	1	76	single-ended	9116144	https://encode-public.s3.amazonaws.com/2022/05/11/a822b578-ce9f-4140-8906-2ae70042a365/ENCFF464UFA.fastq.gz	25f51f12409508c617ff3b077ac13563	ENCSR314QKF
ENCSR347MXL	ENCFF308WOO	CTCF	activated CD8-positive, alpha-beta T cell	activated CD8-positive, alpha-beta T-cell,activated CD8-positive, alpha-beta T lymphocyte,activated CD8-positive, alpha-beta T-lymphocyte	1	1_2	1	76	single-ended	7665258	https://encode-public.s3.amazonaws.com/2022/05/11/f866351d-0835-4172-bd55-95651bd4ca32/ENCFF308WOO.fastq.gz	e54fca6f249dc21b3479da3659fda1aa	ENCSR314QKF
ENCSR347MXL	ENCFF200GNH	CTCF	activated CD8-positive, alpha-beta T cell	activated CD8-positive, alpha-beta T-cell,activated CD8-positive, alpha-beta T lymphocyte,activated CD8-positive, alpha-beta T-lymphocyte	1	1_2	1	76	single-ended	7624086	https://encode-public.s3.amazonaws.com/2022/05/11/ba9682cd-e422-45a7-b046-6761781cc42f/ENCFF200GNH.fastq.gz	4dfdb86b3c95070b2794f31d0b38ad7f	ENCSR314QKF
ENCSR347MXL	ENCFF143DED	CTCF	activated CD8-positive, alpha-beta T cell	activated CD8-positive, alpha-beta T-cell,activated CD8-positive, alpha-beta T lymphocyte,activated CD8-positive, alpha-beta T-lymphocyte	1	1_2	1	76	single-ended	7694433	https://encode-public.s3.amazonaws.com/2022/05/11/26e50aa9-ad6e-4793-b2d2-b427df4fa1ab/ENCFF143DED.fastq.gz	fad679b46fa9ad2cad274fb8fba29d8f	ENCSR314QKF
ENCSR347MXL	ENCFF620JWE	CTCF	activated CD8-positive, alpha-beta T cell	activated CD8-positive, alpha-beta T-cell,activated CD8-positive, alpha-beta T lymphocyte,activated CD8-positive, alpha-beta T-lymphocyte	1	1_2	1	76	single-ended	7645425	https://encode-public.s3.amazonaws.com/2022/05/11/41c2a1eb-f050-4d5e-ac81-3b31390b51a7/ENCFF620JWE.fastq.gz	7a83f0f5043f1c5770f59b56552ef81c	ENCSR314QKF
ENCSR000DRP	ENCFF001HGI	CTCF	GM12873		1	1_1	1	36	single-ended	14411318	https://encode-public.s3.amazonaws.com/2011/06/25/ba87e3e2-2a56-4e8c-8eb4-4bc515f67675/ENCFF001HGI.fastq.gz	641c18ff74f6f39520b6b9c60d7c1822	ENCSR000DRO
ENCSR000DRP	ENCFF001HGK	CTCF	GM12873		3	3_1	1	36	single-ended	25262030	https://encode-public.s3.amazonaws.com/2011/06/25/df4f3424-c02e-40eb-a11f-963bd713f7a2/ENCFF001HGK.fastq.gz	743a465ba36f1ee54da937839b561afa	ENCSR000DRO
ENCSR756KRS	ENCFF632BHK	CTCF	suprapubic skin		1	1_1	2	100	paired-ended	26639097	https://encode-public.s3.amazonaws.com/2016/04/24/0e1cde19-c97a-4e63-9f14-2c524cc3e798/ENCFF632BHK.fastq.gz	4cbe90e34d7c7514eece9b13fc6a95ad	ENCSR827FNU
ENCSR756KRS	ENCFF047AKE	CTCF	suprapubic skin		1	1_1	1	100	paired-ended	26639097	https://encode-public.s3.amazonaws.com/2016/04/24/3d703a07-3f95-4fd4-bfbe-5f03d3eabf22/ENCFF047AKE.fastq.gz	a4d42c3adb9baf5824b52d780b24e9bb	ENCSR827FNU
ENCSR756KRS	ENCFF585OIE	CTCF	suprapubic skin		1	1_1	1	100	paired-ended	53931319	https://encode-public.s3.amazonaws.com/2016/11/04/705408dc-7998-4f78-a792-cddecfc66fe8/ENCFF585OIE.fastq.gz	a10b4bbd9a3b4a3bf364fa02c443ba42	ENCSR827FNU
ENCSR756KRS	ENCFF275CUA	CTCF	suprapubic skin		1	1_1	2	100	paired-ended	53931319	https://encode-public.s3.amazonaws.com/2016/11/04/7ed8f180-e355-4cf0-a19b-7a03b9017e0b/ENCFF275CUA.fastq.gz	043a59c58c2f7623ad8ab481ce2614a0	ENCSR827FNU
ENCSR841XDW	ENCFF502NPD	CTCF	dorsolateral prefrontal cortex		2	2_1	1	76	single-ended	5820969	https://encode-public.s3.amazonaws.com/2022/05/11/13333676-c949-43c4-b065-25e39fe74bcc/ENCFF502NPD.fastq.gz	1cec07e1850dd18b2ec32b14f2ef96b3	ENCSR103IXF
ENCSR841XDW	ENCFF283XBG	CTCF	dorsolateral prefrontal cortex		2	2_1	1	76	single-ended	5935918	https://encode-public.s3.amazonaws.com/2022/05/11/af5e20cc-2e9d-4f23-a493-f2ddb80088c5/ENCFF283XBG.fastq.gz	684b70f2a2f6ea713071200765d3ce33	ENCSR103IXF
ENCSR841XDW	ENCFF268PKL	CTCF	dorsolateral prefrontal cortex		2	2_1	1	76	single-ended	5915707	https://encode-public.s3.amazonaws.com/2022/05/11/c26aba9d-01bd-4c94-9f89-c0e2e56a1824/ENCFF268PKL.fastq.gz	62a6feb14b9e9f00e4244e9bd876be4b	ENCSR103IXF
ENCSR841XDW	ENCFF691VNG	CTCF	dorsolateral prefrontal cortex		2	2_1	1	76	single-ended	5967010	https://encode-public.s3.amazonaws.com/2022/05/11/4e2ecd14-9b82-454c-beef-62dabb6380ca/ENCFF691VNG.fastq.gz	d82d8892d95045dfa0809bd76de3b85c	ENCSR103IXF
ENCSR841XDW	ENCFF908LXH	CTCF	dorsolateral prefrontal cortex		2	2_2	1	76	single-ended	5423365	https://encode-public.s3.amazonaws.com/2022/05/11/897d6a2a-b3ce-47cf-acaa-bba6d0f5cb55/ENCFF908LXH.fastq.gz	1844a772090046586d31ea2f639b2b8e	ENCSR103IXF
ENCSR841XDW	ENCFF072PWA	CTCF	dorsolateral prefrontal cortex		2	2_2	1	76	single-ended	5520037	https://encode-public.s3.amazonaws.com/2022/05/11/49c279bf-badc-4f12-9e2c-368cde5e2a10/ENCFF072PWA.fastq.gz	f9b261168b32f99afebb473e3d04db15	ENCSR103IXF
ENCSR841XDW	ENCFF071ZXK	CTCF	dorsolateral prefrontal cortex		2	2_2	1	76	single-ended	5560058	https://encode-public.s3.amazonaws.com/2022/05/11/27cc0c28-f9ef-4141-9376-eae68d2077f3/ENCFF071ZXK.fastq.gz	965627e88fc2efcea06108f5351a3f95	ENCSR103IXF
ENCSR841XDW	ENCFF147SIN	CTCF	dorsolateral prefrontal cortex		2	2_2	1	76	single-ended	5539777	https://encode-public.s3.amazonaws.com/2022/05/11/8b99e730-a3e3-4b05-9a0a-594fb6abc5ae/ENCFF147SIN.fastq.gz	37bcb572252b8651e95a31bddd5c7211	ENCSR103IXF
ENCSR841XDW	ENCFF348BBJ	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	1836801	https://encode-public.s3.amazonaws.com/2022/05/11/62ccecd0-c7b0-4b0f-ae5c-ef3c20854fb4/ENCFF348BBJ.fastq.gz	f49fb5e1b1916b4f39e38de7168e9cd3	ENCSR103IXF
ENCSR841XDW	ENCFF650QRA	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	1857269	https://encode-public.s3.amazonaws.com/2022/05/11/5c6e1417-db33-41eb-9b7a-f431fafd7827/ENCFF650QRA.fastq.gz	9a4252ed0c1582ea58b9e8a3b1d9dc8a	ENCSR103IXF
ENCSR841XDW	ENCFF935AKU	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	1777554	https://encode-public.s3.amazonaws.com/2022/05/11/7e603cf6-7df6-4be0-9692-e5c703b3d96c/ENCFF935AKU.fastq.gz	b459d63b5433ad9d9e534ef06514be24	ENCSR103IXF
ENCSR841XDW	ENCFF698HSS	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	1873031	https://encode-public.s3.amazonaws.com/2022/05/11/f84cc271-554f-46fc-a23c-7a6bdcf0ab34/ENCFF698HSS.fastq.gz	04940f06046eb195a805083fb0ec178f	ENCSR103IXF
ENCSR841XDW	ENCFF622YIV	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	1864087	https://encode-public.s3.amazonaws.com/2022/05/11/8e8b383d-cf21-4e01-b884-6ad0f7f34b61/ENCFF622YIV.fastq.gz	c3ca870c9d48c7ad3f9a72b98a05e809	ENCSR103IXF
ENCSR841XDW	ENCFF489LMX	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	1813764	https://encode-public.s3.amazonaws.com/2022/05/11/e3e38194-bff2-4f43-a692-722669dfc526/ENCFF489LMX.fastq.gz	f7344bb8b9accd4b0d9f5b4902437148	ENCSR103IXF
ENCSR841XDW	ENCFF005UGY	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	1801732	https://encode-public.s3.amazonaws.com/2022/05/11/ac0cbd50-0be4-4512-a001-652e5ad14eea/ENCFF005UGY.fastq.gz	5c08f37ea3fcd1f62603e8a5641d9b62	ENCSR103IXF
ENCSR841XDW	ENCFF812XOL	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	1822888	https://encode-public.s3.amazonaws.com/2022/05/11/5e60ec32-8e8e-466b-87b1-d37c0357c3e9/ENCFF812XOL.fastq.gz	e915e3f6bb8b621659441c8d889801f1	ENCSR103IXF
ENCSR841XDW	ENCFF267FHG	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	846262	https://encode-public.s3.amazonaws.com/2022/05/11/365233be-34ca-4a2b-89a0-9b9baff8a365/ENCFF267FHG.fastq.gz	58aeefc6a562cd3604605fa9686b26ee	ENCSR103IXF
ENCSR841XDW	ENCFF960JGI	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	839433	https://encode-public.s3.amazonaws.com/2022/05/11/3d4ffdde-4425-41f8-a872-a66dffada9c6/ENCFF960JGI.fastq.gz	85b43ec8dc57fa07db8c77b41c750f30	ENCSR103IXF
ENCSR841XDW	ENCFF806MYV	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	839665	https://encode-public.s3.amazonaws.com/2022/05/11/76b6ff30-cc06-4597-ab23-3d4f5f78d359/ENCFF806MYV.fastq.gz	1c8e26615ea3f468a788198f2567d0dd	ENCSR103IXF
ENCSR841XDW	ENCFF329QEY	CTCF	dorsolateral prefrontal cortex		1	1_2	1	76	single-ended	835831	https://encode-public.s3.amazonaws.com/2022/05/11/9b8d7133-9fb1-4402-b698-6d3d72a6d8a2/ENCFF329QEY.fastq.gz	29a5d481a1027d4ae1544222b8f8822a	ENCSR103IXF
ENCSR841XDW	ENCFF281WWC	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2479880	https://encode-public.s3.amazonaws.com/2022/05/11/9b279643-cfa7-404f-a803-7ebe45f50257/ENCFF281WWC.fastq.gz	6eed3b4d85fc93fe857d6aade226d4c1	ENCSR103IXF
ENCSR841XDW	ENCFF930EAO	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2515175	https://encode-public.s3.amazonaws.com/2022/05/11/d0e72c86-0e3d-417a-812b-913d1ffe1ee2/ENCFF930EAO.fastq.gz	4ee28d5b2565c0a9193d6bff400e2ed0	ENCSR103IXF
ENCSR841XDW	ENCFF998BUR	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2534772	https://encode-public.s3.amazonaws.com/2022/05/11/a33b2ad3-c4be-4026-931e-3b3c24f183b6/ENCFF998BUR.fastq.gz	f2449384c4a22a995daab9fd41b4b6e3	ENCSR103IXF
ENCSR841XDW	ENCFF743RHZ	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	2524478	https://encode-public.s3.amazonaws.com/2022/05/11/37f9117d-381d-499f-93cf-b8418c5219af/ENCFF743RHZ.fastq.gz	e39a7df65aff070f2e51aa6c2ecf964c	ENCSR103IXF
ENCSR841XDW	ENCFF590NIS	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	599911	https://encode-public.s3.amazonaws.com/2022/05/11/3f0a36ce-c63f-44e6-941b-23add9b0a76c/ENCFF590NIS.fastq.gz	1aab68abccdf184ce3d16f61e3110144	ENCSR103IXF
ENCSR841XDW	ENCFF140TJA	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	1304620	https://encode-public.s3.amazonaws.com/2022/05/11/c79d96a6-ca45-4ab1-b848-e7a7d734574e/ENCFF140TJA.fastq.gz	1b86565d037d9c56cc9125ec2de421cc	ENCSR103IXF
ENCSR841XDW	ENCFF637CRR	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	1282322	https://encode-public.s3.amazonaws.com/2022/05/11/6f904cf1-cb1e-4623-9391-a0df807286f3/ENCFF637CRR.fastq.gz	5bda6197fc45257755c6d64e93132fa6	ENCSR103IXF
ENCSR841XDW	ENCFF699NKP	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	593726	https://encode-public.s3.amazonaws.com/2022/05/11/e3d9f6d1-b50c-4d57-a222-197b23f60183/ENCFF699NKP.fastq.gz	b7ee0ba9da6280ed618717c6a0dc3db2	ENCSR103IXF
ENCSR841XDW	ENCFF614FOX	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	595846	https://encode-public.s3.amazonaws.com/2022/05/11/e24401a0-653c-4c70-ad94-e59fa04a7a4e/ENCFF614FOX.fastq.gz	8221eda4c7174cc4698919c7741595f7	ENCSR103IXF
ENCSR841XDW	ENCFF958UKQ	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	592316	https://encode-public.s3.amazonaws.com/2022/05/11/f8a15428-4baa-43b8-9dad-b901bb7d9c79/ENCFF958UKQ.fastq.gz	323de349925bd7bdbec87efd172d42c2	ENCSR103IXF
ENCSR841XDW	ENCFF686FRT	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	1293454	https://encode-public.s3.amazonaws.com/2022/05/11/78a74d1b-a9c3-4dee-81a3-af9785242ed4/ENCFF686FRT.fastq.gz	a716dc45587ee82afc634ed6daf0f0be	ENCSR103IXF
ENCSR841XDW	ENCFF761VOE	CTCF	dorsolateral prefrontal cortex		1	1_1	1	76	single-ended	1295998	https://encode-public.s3.amazonaws.com/2022/05/11/39e3ff81-8450-41ab-8632-99bd7be9b64d/ENCFF761VOE.fastq.gz	7a8c869f655a387461684ae3b118cce1	ENCSR103IXF
ENCSR984IUE	ENCFF915AXB	CTCF	psoas muscle	psoas	1	1_1	1	76	single-ended	3745859	https://encode-public.s3.amazonaws.com/2022/05/11/18817a68-49bd-42f3-aced-be8d0d830293/ENCFF915AXB.fastq.gz	1a5236480e468f709ad0b3c89dd31ff2	ENCSR456AMX
